"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Rhode Island"	"44"	"Jun., 2023"	"2023/06"	814	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2023"	"2023/07"	786	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2023"	"2023/08"	738	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2023"	"2023/09"	837	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2023"	"2023/10"	931	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2023"	"2023/11"	885	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2023"	"2023/12"	973	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2024 (provisional)"	"2024/01"	987	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2024 (provisional)"	"2024/02"	911	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2024 (provisional)"	"2024/03"	836	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2024 (provisional)"	"2024/04"	824	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2024 (provisional)"	"2024/05"	803	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2024 (provisional)"	"2024/06"	802	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2024 (provisional)"	"2024/07"	860	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2024 (provisional)"	"2024/08"	869	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2024 (provisional)"	"2024/09"	777	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2024 (provisional)"	"2024/10"	888	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2024 (provisional)"	"2024/11"	806	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2024 (provisional)"	"2024/12"	915	Not Applicable	Not Applicable
"Total"	"Rhode Island"	"44"			31417	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2022"	"2022/01"	6838	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2022"	"2022/02"	5618	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2022"	"2022/03"	4876	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2022"	"2022/04"	4411	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2022"	"2022/05"	4635	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2022"	"2022/06"	4623	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2022"	"2022/07"	4831	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2022"	"2022/08"	4878	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2022"	"2022/09"	4764	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2022"	"2022/10"	5081	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2022"	"2022/11"	4979	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2022"	"2022/12"	5518	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2023"	"2023/01"	5397	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2023"	"2023/02"	4578	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2023"	"2023/03"	5065	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2023"	"2023/04"	4561	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2023"	"2023/05"	4635	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2023"	"2023/06"	4624	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2023"	"2023/07"	4729	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2023"	"2023/08"	4676	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2023"	"2023/09"	4684	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2023"	"2023/10"	4755	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2023"	"2023/11"	4835	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2023"	"2023/12"	5473	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2024 (provisional)"	"2024/01"	5448	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2024 (provisional)"	"2024/02"	4837	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2024 (provisional)"	"2024/03"	4907	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2024 (provisional)"	"2024/04"	4718	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2024 (provisional)"	"2024/05"	4666	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2024 (provisional)"	"2024/06"	4638	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2024 (provisional)"	"2024/07"	4699	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2024 (provisional)"	"2024/08"	4781	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2024 (provisional)"	"2024/09"	4665	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2024 (provisional)"	"2024/10"	4906	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2024 (provisional)"	"2024/11"	4634	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2024 (provisional)"	"2024/12"	5195	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"			177158	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2022"	"2022/01"	982	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2022"	"2022/02"	812	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2022"	"2022/03"	731	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2022"	"2022/04"	702	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2022"	"2022/05"	685	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2022"	"2022/06"	632	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2022"	"2022/07"	748	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2022"	"2022/08"	676	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2022"	"2022/09"	700	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2022"	"2022/10"	764	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2022"	"2022/11"	745	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2022"	"2022/12"	839	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2023"	"2023/01"	773	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2023"	"2023/02"	648	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2023"	"2023/03"	709	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2023"	"2023/04"	733	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2023"	"2023/05"	712	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2023"	"2023/06"	644	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2023"	"2023/07"	696	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2023"	"2023/08"	703	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2023"	"2023/09"	678	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2023"	"2023/10"	762	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2023"	"2023/11"	750	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2023"	"2023/12"	740	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2024 (provisional)"	"2024/01"	835	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2024 (provisional)"	"2024/02"	730	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2024 (provisional)"	"2024/03"	727	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2024 (provisional)"	"2024/04"	745	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2024 (provisional)"	"2024/05"	743	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2024 (provisional)"	"2024/06"	661	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2024 (provisional)"	"2024/07"	694	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2024 (provisional)"	"2024/08"	701	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2024 (provisional)"	"2024/09"	660	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2024 (provisional)"	"2024/10"	750	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2024 (provisional)"	"2024/11"	751	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2024 (provisional)"	"2024/12"	775	Not Applicable	Not Applicable
"Total"	"South Dakota"	"46"			26336	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2022"	"2022/01"	9404	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2022"	"2022/02"	7999	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2022"	"2022/03"	7087	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2022"	"2022/04"	6369	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2022"	"2022/05"	6416	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2022"	"2022/06"	6413	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2022"	"2022/07"	6594	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2022"	"2022/08"	6771	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2022"	"2022/09"	6624	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2022"	"2022/10"	6741	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2022"	"2022/11"	6952	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2022"	"2022/12"	7619	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2023"	"2023/01"	7385	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2023"	"2023/02"	6320	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2023"	"2023/03"	6897	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2023"	"2023/04"	6462	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2023"	"2023/05"	6477	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2023"	"2023/06"	6219	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2023"	"2023/07"	6277	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2023"	"2023/08"	6468	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2023"	"2023/09"	6524	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2023"	"2023/10"	6535	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2023"	"2023/11"	6594	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2023"	"2023/12"	7443	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2024 (provisional)"	"2024/01"	7703	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2024 (provisional)"	"2024/02"	6559	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2024 (provisional)"	"2024/03"	6785	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2024 (provisional)"	"2024/04"	6382	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2024 (provisional)"	"2024/05"	6411	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2024 (provisional)"	"2024/06"	6185	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2024 (provisional)"	"2024/07"	6413	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2024 (provisional)"	"2024/08"	6540	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2024 (provisional)"	"2024/09"	6172	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2024 (provisional)"	"2024/10"	6621	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2024 (provisional)"	"2024/11"	5068	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2024 (provisional)"	"2024/12"	4734	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"			240163	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2022"	"2022/01"	27422	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2022"	"2022/02"	22705	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2022"	"2022/03"	20072	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2022"	"2022/04"	17934	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2022"	"2022/05"	18082	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2022"	"2022/06"	18104	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2022"	"2022/07"	19848	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2022"	"2022/08"	19291	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2022"	"2022/09"	18200	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2022"	"2022/10"	19017	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2022"	"2022/11"	19212	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2022"	"2022/12"	21554	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2023"	"2023/01"	21292	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2023"	"2023/02"	18548	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2023"	"2023/03"	19639	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2023"	"2023/04"	18413	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2023"	"2023/05"	18699	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2023"	"2023/06"	18316	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2023"	"2023/07"	18784	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2023"	"2023/08"	18915	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2023"	"2023/09"	18269	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2023"	"2023/10"	18675	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2023"	"2023/11"	18919	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2023"	"2023/12"	20653	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2024 (provisional)"	"2024/01"	22001	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2024 (provisional)"	"2024/02"	19077	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2024 (provisional)"	"2024/03"	19394	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2024 (provisional)"	"2024/04"	18297	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2024 (provisional)"	"2024/05"	18689	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2024 (provisional)"	"2024/06"	18448	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2024 (provisional)"	"2024/07"	18899	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2024 (provisional)"	"2024/08"	19490	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2024 (provisional)"	"2024/09"	18280	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2024 (provisional)"	"2024/10"	18812	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2024 (provisional)"	"2024/11"	17856	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2024 (provisional)"	"2024/12"	19661	Not Applicable	Not Applicable
"Total"	"Texas"	"48"			699467	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2022"	"2022/01"	2280	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2022"	"2022/02"	1857	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2022"	"2022/03"	1852	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2022"	"2022/04"	1717	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2022"	"2022/05"	1711	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2022"	"2022/06"	1796	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2022"	"2022/07"	1776	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2022"	"2022/08"	1693	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2022"	"2022/09"	1683	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2022"	"2022/10"	1740	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2022"	"2022/11"	1785	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2022"	"2022/12"	1996	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2023"	"2023/01"	1985	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2023"	"2023/02"	1604	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2023"	"2023/03"	1796	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2023"	"2023/04"	1736	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2023"	"2023/05"	1671	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2023"	"2023/06"	1667	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2023"	"2023/07"	1674	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2023"	"2023/08"	1721	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2023"	"2023/09"	1726	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2023"	"2023/10"	1870	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2023"	"2023/11"	1853	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2023"	"2023/12"	1972	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2024 (provisional)"	"2024/01"	2075	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2024 (provisional)"	"2024/02"	1701	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2024 (provisional)"	"2024/03"	1795	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2024 (provisional)"	"2024/04"	1737	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2024 (provisional)"	"2024/05"	1687	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2024 (provisional)"	"2024/06"	1691	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2024 (provisional)"	"2024/07"	1766	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2024 (provisional)"	"2024/08"	1785	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2024 (provisional)"	"2024/09"	1732	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2024 (provisional)"	"2024/10"	1725	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2024 (provisional)"	"2024/11"	1797	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2024 (provisional)"	"2024/12"	1985	Not Applicable	Not Applicable
"Total"	"Utah"	"49"			64637	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2022"	"2022/01"	677	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2022"	"2022/02"	577	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2022"	"2022/03"	587	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2022"	"2022/04"	532	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2022"	"2022/05"	579	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2022"	"2022/06"	577	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2022"	"2022/07"	580	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2022"	"2022/08"	516	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2022"	"2022/09"	504	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2022"	"2022/10"	587	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2022"	"2022/11"	611	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2022"	"2022/12"	644	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2023"	"2023/01"	622	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2023"	"2023/02"	549	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2023"	"2023/03"	607	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2023"	"2023/04"	582	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2023"	"2023/05"	538	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2023"	"2023/06"	501	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2023"	"2023/07"	572	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2023"	"2023/08"	565	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2023"	"2023/09"	546	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2023"	"2023/10"	546	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2023"	"2023/11"	562	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2023"	"2023/12"	580	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2024 (provisional)"	"2024/01"	651	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2024 (provisional)"	"2024/02"	575	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2024 (provisional)"	"2024/03"	594	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2024 (provisional)"	"2024/04"	547	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2024 (provisional)"	"2024/05"	535	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2024 (provisional)"	"2024/06"	559	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2024 (provisional)"	"2024/07"	530	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2024 (provisional)"	"2024/08"	540	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2024 (provisional)"	"2024/09"	494	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2024 (provisional)"	"2024/10"	551	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2024 (provisional)"	"2024/11"	558	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2024 (provisional)"	"2024/12"	562	Not Applicable	Not Applicable
"Total"	"Vermont"	"50"			20437	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2022"	"2022/01"	9426	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2022"	"2022/02"	7214	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2022"	"2022/03"	6785	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2022"	"2022/04"	6181	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2022"	"2022/05"	6430	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2022"	"2022/06"	6310	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2022"	"2022/07"	6579	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2022"	"2022/08"	6649	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2022"	"2022/09"	6400	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2022"	"2022/10"	6765	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2022"	"2022/11"	6744	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2022"	"2022/12"	7452	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2023"	"2023/01"	7319	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2023"	"2023/02"	6298	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2023"	"2023/03"	6753	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2023"	"2023/04"	6262	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2023"	"2023/05"	6371	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2023"	"2023/06"	6037	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2023"	"2023/07"	6142	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2023"	"2023/08"	6389	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2023"	"2023/09"	6148	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2023"	"2023/10"	6512	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2023"	"2023/11"	6598	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2023"	"2023/12"	7329	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2024 (provisional)"	"2024/01"	7609	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2024 (provisional)"	"2024/02"	6445	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2024 (provisional)"	"2024/03"	6697	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2024 (provisional)"	"2024/04"	6276	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2024 (provisional)"	"2024/05"	6137	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2024 (provisional)"	"2024/06"	5897	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2024 (provisional)"	"2024/07"	6154	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2024 (provisional)"	"2024/08"	6392	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2024 (provisional)"	"2024/09"	6165	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2024 (provisional)"	"2024/10"	6371	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2024 (provisional)"	"2024/11"	6155	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2024 (provisional)"	"2024/12"	6936	Not Applicable	Not Applicable
"Total"	"Virginia"	"51"			238327	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2022"	"2022/01"	7103	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2022"	"2022/02"	5742	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2022"	"2022/03"	5532	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2022"	"2022/04"	5343	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2022"	"2022/05"	5501	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2022"	"2022/06"	5340	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2022"	"2022/07"	5674	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2022"	"2022/08"	5626	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2022"	"2022/09"	5364	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2022"	"2022/10"	5409	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2022"	"2022/11"	5797	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2022"	"2022/12"	6763	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2023"	"2023/01"	6144	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2023"	"2023/02"	5283	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2023"	"2023/03"	5807	Not Applicable	Not Applicable
